date,ArmStat_Industry_Total_Current_Mln_AMD,ArmStat_Industry_Mining_Current_Mln_AMD,ArmStat_Industry_MetalOres_Current_Mln_AMD,ArmStat_Industry_Manufacturing_Current_Mln_AMD,ArmStat_Industry_ElectricityGas_Current_Mln_AMD,ArmStat_Industry_WaterWaste_Current_Mln_AMD,ArmStat_Industry_Total_Index,ArmStat_Industry_Mining_Index,ArmStat_Industry_MetalOres_Index,ArmStat_Industry_Manufacturing_Index,ArmStat_Industry_ElectricityGas_Index,ArmStat_Industry_WaterWaste_Index,ArmStat_EAI_ChainLink_2023_Index,ArmStat_EAI_SA_2023_Index,ArmStat_Export_UnitValue_MoM_Index,ArmStat_Import_UnitValue_MoM_Index,ArmStat_FreightTariff_Total_MoM_Index,ArmStat_FreightTariff_Road_MoM_Index,ArmStat_FreightTariff_Rail_MoM_Index
1999-01-01,,,,,,,,,,,,,,,,,101.33333333333331,99.9,99.83333333333331
1999-04-01,,,,,,,,,,,,,,,,,100.1,100.03333333333336,100.16666666666669
1999-07-01,,,,,,,,,,,,,,,,,99.9,102.63333333333333,99.73333333333332
1999-10-01,,,,,,,,,,,,,,,,,99.53333333333336,99.5,99.46666666666664
2000-01-01,,,,,,,,,,,,,,,,,100.03333333333336,100.53333333333336,99.86666666666667
2000-04-01,,,,,,,,,,,,,,,,,100.5,100.1,100.56666666666666
2000-07-01,,,,,,,,,,,,,,,,,100.33333333333331,102.2,100.33333333333331
2000-10-01,,,,,,,,,,,,,,,,,100.63333333333333,99.06666666666666,100.73333333333332
2001-01-01,,,,,,,,,,,,,,,,,99.76666666666668,98.4,99.66666666666669
2001-04-01,,,,,,,,,,,,,,,,,100.26666666666668,100.76666666666668,100.36666666666667
2001-07-01,,,,,,,,,,,,,,,,,100.0,100.5,100.03333333333336
2001-10-01,,,,,,,,,,,,,,,,,100.56666666666666,99.63333333333333,100.6
2002-01-01,,,,,,,,,,,,,,,,,100.03333333333336,99.7,100.16666666666669
2002-04-01,,,,,,,,,,,,,,,,,100.76666666666668,100.1,100.8
2002-07-01,,,,,,,,,,,,,,,,,98.7,100.26666666666668,98.5
2002-10-01,,,,,,,,,,,,,,,,,101.56666666666666,99.96666666666664,101.83333333333331
2003-01-01,,,,,,,,,,,,,,,,,100.13333333333333,98.66666666666669,100.06666666666666
2003-04-01,,,,,,,,,,,,,,,,,99.8,98.8,99.9
2003-07-01,,,,,,,,,,,,,,,,,99.8,101.13333333333333,99.83333333333331
2003-10-01,,,,,,,,,,,,,,,,,99.2,100.23333333333332,99.13333333333333
2004-01-01,,,,,,,,,,,,,,,,,102.63333333333333,99.7,99.86666666666667
